% LogFile created by the 'GetSensorData' App for Android.
% Date of creation: Sun Dec 10 13:13:53 GMT+01:00 2023
% Developed by LOPSI research group at CAR-CSIC, Spain (http://www.car.upm-csic.es/lopsi)
% Version 2.0 November 2016
% The 'GetSensorData' program stores information from Smartphone/Tablet internal sensors (Accelerometers, Gyroscopes, Magnetometers, Pressure, Ambient Light, Orientation, Sound level, GPS/GNSS positio, WiFi RSS, Cellular/GSM/3G signal strength,...) and also from external devices (e.g. RFCode RFID reader, XSens IMU or LPMS-B IMU)
%
% Phone used for this logfile:
% Manufacturer:            	samsung
% Model:                   	SM-P610
% API Android version:     	30
% Android version Release: 	11
%
% LogFile Data format:
% Accelerometer data: 	'ACCE;AppTimestamp(s);SensorTimestamp(s);Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Accuracy(integer)'
% Gyroscope data:     	'GYRO;AppTimestamp(s);SensorTimestamp(s);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Accuracy(integer)'
% Magnetometer data:  	'MAGN;AppTimestamp(s);SensorTimestamp(s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Accuracy(integer)'
% Pressure data:      	'PRES;AppTimestamp(s);SensorTimestamp(s);Pres(mbar);Accuracy(integer)'
% Light data:         	'LIGH;AppTimestamp(s);SensorTimestamp(s);Light(lux);Accuracy(integer)'
% Proximity data:     	'PROX;AppTimestamp(s);SensorTimestamp(s);prox(?);Accuracy(integer)'
% Humidity data:      	'HUMI;AppTimestamp(s);SensorTimestamp(s);humi(Percentage);Accuracy(integer)'
% Temperature data:   	'TEMP;AppTimestamp(s);SensorTimestamp(s);temp(Celsius);Accuracy(integer)'
% Orientation data:   	'AHRS;AppTimestamp(s);SensorTimestamp(s);PitchX(deg);RollY(deg);YawZ(deg);RotVecX();RotVecY();RotVecZ();Accuracy(int)'
% GNSS/GPS data:      	'GNSS;AppTimestamp(s);SensorTimeStamp(s);Latit(deg);Long(deg);Altitude(m);Bearing(deg);Accuracy(m);Speed(m/s);SatInView;SatInUse'
% WIFI data:          	'WIFI;AppTimestamp(s);SensorTimeStamp(s);Name_SSID;MAC_BSSID;RSS(dBm);'
% Bluetooth data:     	'BLUE;AppTimestamp(s);Name;MAC_Address;RSS(dBm);'
% BLE 4.0 data:       	'BLE4;AppTimestamp(s);MajorID;MinorID;RSS(dBm);'
% Sound data:         	'SOUN;AppTimestamp(s);RMS;Pressure(Pa);SPL(dB);'
% RFID Reader data:   	'RFID;AppTimestamp(s);ReaderNumber(int);TagID(int);RSS_A(dBm);RSS_B(dBm);'
% IMU XSens data:     	'IMUX;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% IMU LPMS-B data:    	'IMUL;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% POSI Reference:    		'POSI;Timestamp(s);Counter;Latitude(degrees); Longitude(degrees);floor ID(0,1,2..4);Building ID(0,1,2..3);'
% 
% Note that there are two timestamps: 
%  -'AppTimestamp' is set by the Android App as data is read. It is not representative of when data is actually captured by the sensor (but has a common time reference for all sensors)
%  -'SensorTimestamp' is set by the sensor itself (the delta_time=SensorTimestamp(k)-SensorTimestamp(k-1) between two consecutive samples is an accurate estimate of the sampling interval). This timestamp is better for integrating inertial data. 

ACCE;3.042;956517.432;0.47405;6.46913;7.35978;3
GYRO;3.043;956517.432;-0.01811;-0.04527;0.05752;3
ACCE;3.063;956517.452;0.41659;6.44040;7.32626;3
GYRO;3.064;956517.452;-0.04101;-0.00746;0.06711;3
ACCE;3.082;956517.472;0.38307;6.41407;7.48427;3
GYRO;3.083;956517.472;-0.06338;0.01704;0.06551;3
ACCE;3.102;956517.492;0.31364;6.37097;7.53695;3
GYRO;3.102;956517.492;-0.06338;0.00799;0.06179;3
ACCE;3.122;956517.512;0.35195;6.38773;7.55131;3
GYRO;3.123;956517.512;-0.05646;0.01172;0.06818;3
ACCE;3.143;956517.531;0.35913;6.36139;7.66863;3
GYRO;3.145;956517.532;-0.04368;0.01332;0.07617;3
ACCE;3.162;956517.551;0.42377;6.32548;7.74524;3
GYRO;3.163;956517.552;-0.02503;0.00320;0.07776;3
ACCE;3.182;956517.571;0.44532;6.22971;7.71651;3
GYRO;3.183;956517.572;-0.01598;-0.01651;0.06605;3
ACCE;3.202;956517.591;0.51236;6.19141;7.59201;3
GYRO;3.203;956517.592;-0.00746;-0.01491;0.04634;3
ACCE;3.222;956517.611;0.52433;6.13873;7.52498;3
GYRO;3.223;956517.612;-0.00373;0.00160;0.01758;3
ACCE;3.242;956517.631;0.52194;6.14592;7.57765;3
GYRO;3.243;956517.631;0.01651;0.00852;-0.00533;3
ACCE;3.262;956517.651;0.47645;6.16986;7.59201;3
GYRO;3.264;956517.651;0.01491;0.01225;-0.03036;3
ACCE;3.282;956517.671;0.45250;6.19619;7.58483;3
GYRO;3.283;956517.671;0.01917;0.01225;-0.04474;3
ACCE;3.315;956517.691;0.42138;6.26084;7.60877;3
GYRO;3.316;956517.691;0.01172;0.01651;-0.05113;3
LIGH;3.317;956517.692;170.0;3
ACCE;3.322;956517.711;0.40223;6.29196;7.61117;3
GYRO;3.322;956517.711;0.01012;0.01332;-0.05060;3
ACCE;3.342;956517.731;0.35434;6.30872;7.67102;3
GYRO;3.343;956517.731;0.00905;0.01119;-0.04687;3
ACCE;3.362;956517.751;0.32082;6.32309;7.67581;3
GYRO;3.363;956517.751;0.01545;-0.00053;-0.04101;3
ACCE;3.382;956517.771;0.33519;6.35661;7.62793;3
GYRO;3.383;956517.771;0.01598;-0.00213;-0.03515;3
ACCE;3.402;956517.791;0.31603;6.36139;7.59441;3
GYRO;3.404;956517.791;0.01598;0.00373;-0.02770;3
ACCE;3.422;956517.811;0.32801;6.37097;7.64708;3
GYRO;3.423;956517.811;0.02290;0.00692;-0.01385;3
ACCE;3.442;956517.831;0.33040;6.33506;7.64229;3
GYRO;3.443;956517.831;0.02557;0.00053;-0.00266;3
SOUN;3.450;388.91;0.01187;55.47
ACCE;3.462;956517.851;0.32322;6.29196;7.59680;3
GYRO;3.463;956517.851;0.03569;-0.00586;0.00266;3
ACCE;3.488;956517.871;0.34237;6.28478;7.56568;3
GYRO;3.490;956517.871;0.02823;-0.00639;0.00320;3
ACCE;3.502;956517.891;0.37110;6.30633;7.50103;3
GYRO;3.502;956517.891;0.02450;-0.00266;0.00852;3
ACCE;3.521;956517.911;0.35913;6.28717;7.53216;3
GYRO;3.521;956517.911;0.01278;0.00959;0.01172;3
ACCE;3.541;956517.931;0.32561;6.29914;7.58483;3
GYRO;3.542;956517.931;0.01225;0.00586;0.01438;3
ACCE;3.561;956517.951;0.33040;6.33027;7.56089;3
GYRO;3.562;956517.951;0.00373;-0.00533;0.01545;3
ACCE;3.582;956517.971;0.34955;6.36379;7.47709;3
GYRO;3.583;956517.971;-0.00639;-0.00533;0.01758;3
ACCE;3.602;956517.991;0.35913;6.38534;7.47470;3
GYRO;3.603;956517.991;-0.01864;0.01225;0.02131;3
ACCE;3.622;956518.011;0.34716;6.35661;7.60398;3
GYRO;3.624;956518.011;-0.02077;0.01758;0.02823;3
LIGH;3.625;956518.011;169.0;3
ACCE;3.642;956518.031;0.33519;6.33745;7.63750;3
GYRO;3.643;956518.031;-0.01811;0.00160;0.03249;3
ACCE;3.662;956518.051;0.37828;6.29436;7.62074;3
GYRO;3.664;956518.051;-0.02450;-0.00213;0.03409;3
ACCE;3.682;956518.071;0.36631;6.24647;7.57765;3
GYRO;3.683;956518.071;-0.01332;-0.00533;0.03196;3
ACCE;3.702;956518.091;0.40462;6.28478;7.60877;3
GYRO;3.704;956518.091;-0.00905;-0.00479;0.02929;3
ACCE;3.720;956518.111;0.39504;6.29914;7.65905;3
GYRO;3.721;956518.111;-0.00586;-0.01225;0.02823;3
ACCE;3.741;956518.131;0.38068;6.24647;7.56089;3
GYRO;3.742;956518.131;-0.01651;-0.01758;0.02290;3
ACCE;3.760;956518.151;0.43574;6.27281;7.50822;3
GYRO;3.761;956518.151;-0.01065;-0.01172;0.01438;3
ACCE;3.781;956518.171;0.44053;6.27281;7.52019;3
GYRO;3.782;956518.171;-0.01225;-0.00479;0.01225;3
LIGH;3.782;956518.171;170.0;3
ACCE;3.801;956518.191;0.44772;6.23690;7.56568;3
GYRO;3.802;956518.191;-0.01811;-0.00266;0.01065;3
ACCE;3.822;956518.211;0.44293;6.21056;7.49625;3
GYRO;3.823;956518.211;-0.03302;-0.00426;0.01012;3
ACCE;3.842;956518.231;0.45011;6.22732;7.49385;3
GYRO;3.843;956518.231;-0.04155;0.01065;0.00852;3
ACCE;3.861;956518.251;0.38786;6.20577;7.63272;3
GYRO;3.862;956518.251;-0.03302;0.02077;0.00586;3
ACCE;3.885;956518.271;0.38068;6.24887;7.71891;3
GYRO;3.886;956518.271;-0.02663;0.01172;0.00160;3
ACCE;3.901;956518.291;0.40941;6.27041;7.66384;3
GYRO;3.902;956518.291;-0.01651;-0.00213;0.00107;3
ACCE;3.922;956518.311;0.44293;6.28239;7.61356;3
GYRO;3.923;956518.311;-0.01545;0.00586;0.00266;3
ACCE;3.942;956518.331;0.43574;6.30633;7.67581;3
GYRO;3.943;956518.331;0.00586;0.01119;0.01225;3
ACCE;3.962;956518.351;0.44293;6.25605;7.74524;3
GYRO;3.963;956518.351;0.01864;-0.00426;0.01651;3
ACCE;3.982;956518.371;0.45011;6.24168;7.60159;3
GYRO;3.983;956518.371;0.02929;-0.01332;0.01385;3
ACCE;4.001;956518.391;0.46448;6.22492;7.53455;3
GYRO;4.002;956518.391;0.03036;-0.00586;0.00852;3
SOUN;4.004;36.83;0.00112;34.99
ACCE;4.021;956518.411;0.46687;6.25365;7.58483;3
GYRO;4.022;956518.411;0.03036;0.00959;0.00373;3
ACCE;4.041;956518.431;0.43335;6.25126;7.60877;3
GYRO;4.042;956518.431;0.02929;0.00373;-0.00160;3
ACCE;4.061;956518.451;0.42377;6.24408;7.59680;3
GYRO;4.062;956518.451;0.01545;-0.00320;-0.00533;3
ACCE;4.081;956518.471;0.45011;6.27760;7.49146;3
GYRO;4.082;956518.471;0.01012;-0.00533;-0.01012;3
ACCE;4.102;956518.491;0.41899;6.30633;7.51300;3
GYRO;4.102;956518.491;-0.00107;0.00852;-0.00799;3
LIGH;4.103;956518.491;171.0;3
ACCE;4.120;956518.511;0.42617;6.29436;7.56807;3
GYRO;4.120;956518.511;-0.00426;0.00692;-0.00533;3
ACCE;4.140;956518.531;0.39265;6.27520;7.56568;3
GYRO;4.140;956518.531;-0.01971;0.00266;-0.01172;3
ACCE;4.160;956518.551;0.40462;6.29914;7.59920;3
GYRO;4.161;956518.551;-0.02450;0.00320;-0.01385;3
ACCE;4.180;956518.571;0.37110;6.30154;7.59920;3
GYRO;4.181;956518.571;-0.03089;0.00000;-0.01278;3
ACCE;4.200;956518.591;0.36392;6.32788;7.58004;3
GYRO;4.200;956518.591;-0.02557;0.00107;-0.00639;3
ACCE;4.220;956518.611;0.35434;6.31112;7.62793;3
GYRO;4.221;956518.611;-0.01704;0.00746;0.00320;3
ACCE;4.240;956518.631;0.35195;6.33506;7.70694;3
GYRO;4.241;956518.631;-0.01278;0.00266;0.00852;3
ACCE;4.265;956518.651;0.37589;6.29436;7.71172;3
GYRO;4.266;956518.651;-0.00799;-0.02770;0.01598;3
LIGH;4.267;956518.651;170.0;3
ACCE;4.281;956518.671;0.40223;6.27281;7.55131;3
GYRO;4.281;956518.671;-0.01438;-0.02131;0.01864;3
ACCE;4.302;956518.691;0.40223;6.24168;7.56807;3
GYRO;4.303;956518.691;-0.01971;-0.00586;0.01598;3
ACCE;4.323;956518.711;0.40462;6.25126;7.62553;3
GYRO;4.323;956518.711;-0.02077;-0.00586;0.01651;3
ACCE;4.340;956518.731;0.44053;6.25365;7.61356;3
GYRO;4.341;956518.731;-0.02770;-0.00586;0.01864;3
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:cb:6a:0d;-61
WIFI;4.346;956518.638;eduroam;48:8b:0a:cb:6a:0f;-61
WIFI;4.346;956518.638;HV-INTERNAL;48:8b:0a:cb:6a:0b;-61
WIFI;4.346;956518.638;HV-COF;48:8b:0a:cb:6a:0e;-62
WIFI;4.346;956518.638;SAMPAD;3e:3f:0b:b2:1b:41;-63
WIFI;4.346;956518.638;SAMGAST;2a:3f:0b:b2:1b:41;-63
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:cb:6a:0c;-63
WIFI;4.346;956518.638;SAMFAST;26:3f:0b:b2:1b:41;-64
WIFI;4.346;956518.638;HV-COF;48:8b:0a:cb:6a:01;-68
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:cb:6a:02;-68
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:cb:6a:03;-68
WIFI;4.346;956518.638;DIRECT-65-HP PageWide Pro 477dw;12:62:e5:29:cc:65;-68
WIFI;4.346;956518.638;;12:3f:0b:b2:1b:41;-69
WIFI;4.346;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:a4;-72
WIFI;4.346;956518.638;DIRECT-wv-H104-TEACH-nUYP;34:f6:4b:40:14:d0;-73
WIFI;4.346;956518.638;eduroam;48:8b:0a:cb:74:cf;-73
WIFI;4.346;956518.638;HV-COF;48:8b:0a:cb:74:ce;-73
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:cb:74:cd;-73
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:cb:74:cc;-73
WIFI;4.346;956518.638;HV-INTERNAL;48:8b:0a:cb:74:cb;-73
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:c8:1f:a3;-74
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:c8:1f:a2;-74
WIFI;4.346;956518.638;eduroam;48:8b:0a:c8:1f:a0;-74
WIFI;4.346;956518.638;eduroam;48:8b:0a:cb:74:c0;-74
WIFI;4.346;956518.638;HV-COF;48:8b:0a:c8:1f:a1;-74
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:cb:74:c2;-75
WIFI;4.346;956518.638;SAMWIR;2e:3f:1b:b2:1b:41;-76
WIFI;4.346;956518.638;SAMGAST;2a:3f:1b:b2:1b:41;-76
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:cb:74:c3;-76
WIFI;4.346;956518.638;HV-COF;48:8b:0a:cb:74:c1;-76
WIFI;4.346;956518.638;SAMFAST;26:3f:1b:b2:1b:41;-77
WIFI;4.346;956518.638;SAMPAD;3e:3f:1b:b2:1b:41;-77
WIFI;4.346;956518.638;HV-INTERNAL;48:8b:0a:cb:74:c4;-77
WIFI;4.346;956518.638;HV-INTERNAL;2c:5a:0f:39:13:84;-77
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:c8:1f:ac;-77
WIFI;4.346;956518.638;eduroam;48:8b:0a:c8:1f:af;-77
WIFI;4.346;956518.638;HV-COF;48:8b:0a:c8:1f:ae;-77
WIFI;4.346;956518.638;;12:3f:1b:b2:1b:41;-77
WIFI;4.346;956518.638;eduroam;2c:5a:0f:39:13:80;-78
WIFI;4.346;956518.638;HV-GUEST;2c:5a:0f:39:13:82;-78
WIFI;4.346;956518.638;HV-HYBRID;2c:5a:0f:39:13:83;-78
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:c8:1f:ad;-78
WIFI;4.346;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:ab;-78
WIFI;4.346;956518.638;HV-INTERNAL;2c:5a:0f:39:13:8b;-79
WIFI;4.346;956518.638;HV-COF;2c:5a:0f:39:13:81;-79
WIFI;4.346;956518.638;HV-GUEST;48:8b:0a:cb:5e:a2;-79
WIFI;4.346;956518.638;HV-COF;2c:5a:0f:39:13:8e;-80
WIFI;4.346;956518.638;HV-HYBRID;2c:5a:0f:39:13:8c;-80
WIFI;4.346;956518.638;HV-HYBRID;48:8b:0a:cb:5e:a3;-80
WIFI;4.346;956518.638;HV-GUEST;2c:5a:0f:39:13:8d;-81
WIFI;4.346;956518.638;eduroam;2c:5a:0f:39:13:8f;-81
WIFI;4.346;956518.638;HV-INTERNAL;24:16:9d:4f:bf:24;-83
WIFI;4.346;956518.638;HV-HYBRID;24:16:9d:4f:bf:23;-84
WIFI;4.346;956518.638;HV-GUEST;24:16:9d:4f:bf:22;-85
WIFI;4.346;956518.638;HV-INTERNAL;24:16:9d:4f:bf:2b;-87
WIFI;4.346;956518.638;HV-GUEST;24:16:9d:4f:bf:2d;-88
WIFI;4.346;956518.638;HV-HYBRID;24:16:9d:4f:bf:2c;-88
WIFI;4.346;956518.638;HV-COF;70:b3:17:6e:cb:8e;-88
WIFI;4.346;956518.638;HV-GUEST;70:b3:17:6e:cb:8d;-89
WIFI;4.346;956518.638;HV-ONBOARD;70:b3:17:6e:cb:8c;-89
WIFI;4.346;956518.638;eduroam;70:b3:17:6e:cb:8f;-90
ACCE;4.434;956518.750;0.42617;6.19619;7.63990;3
GYRO;4.434;956518.751;-0.02876;-0.01438;0.01758;3
ACCE;4.435;956518.771;0.43335;6.17704;7.58004;3
GYRO;4.435;956518.771;-0.03515;-0.00373;0.01119;3
ACCE;4.436;956518.790;0.46448;6.18183;7.62314;3
GYRO;4.436;956518.791;-0.02344;-0.00160;0.00639;3
ACCE;4.436;956518.810;0.49799;6.23211;7.56089;3
GYRO;4.437;956518.811;-0.02131;0.00746;0.00426;3
LIGH;4.437;956518.811;171.0;3
ACCE;4.441;956518.830;0.47405;6.26323;7.55371;3
GYRO;4.441;956518.831;-0.00213;0.02184;0.00852;3
SOUN;4.444;347.33;0.01060;54.49
ACCE;4.461;956518.850;0.42617;6.28478;7.66623;3
GYRO;4.461;956518.850;-0.00160;0.02823;0.00692;3
ACCE;4.481;956518.870;0.39744;6.32788;7.76200;3
GYRO;4.482;956518.870;0.00107;0.02290;0.00746;3
ACCE;4.500;956518.890;0.35195;6.33027;7.83622;3
GYRO;4.501;956518.890;0.00160;0.00000;0.01172;3
ACCE;4.521;956518.910;0.37828;6.32309;7.75482;3
GYRO;4.522;956518.910;0.00533;-0.01971;0.02184;3
ACCE;4.540;956518.930;0.39744;6.27999;7.70454;3
GYRO;4.541;956518.930;0.00479;-0.03622;0.02929;3
ACCE;4.560;956518.950;0.48602;6.25844;7.65187;3
GYRO;4.561;956518.950;-0.00373;-0.03941;0.03356;3
ACCE;4.581;956518.970;0.50518;6.16268;7.57286;3
GYRO;4.581;956518.970;-0.00905;-0.03782;0.03089;3
ACCE;4.600;956518.990;0.55067;6.06212;7.47949;3
GYRO;4.601;956518.990;-0.01012;-0.03356;0.01332;3
ACCE;4.621;956519.010;0.54588;5.99987;7.40766;3
GYRO;4.622;956519.010;-0.00373;-0.00426;-0.01491;3
ACCE;4.641;956519.030;0.54588;6.06691;7.59680;3
GYRO;4.642;956519.030;-0.01119;0.01971;-0.03835;3
ACCE;4.661;956519.050;0.49560;6.12916;7.75482;3
GYRO;4.662;956519.050;-0.01012;0.00799;-0.04847;3
ACCE;4.681;956519.070;0.44532;6.19859;7.69736;3
GYRO;4.682;956519.070;-0.01971;-0.01012;-0.05433;3
ACCE;4.701;956519.090;0.41420;6.33027;7.63511;3
GYRO;4.703;956519.090;-0.00692;-0.01438;-0.05007;3
ACCE;4.721;956519.110;0.42377;6.44519;7.67581;3
GYRO;4.721;956519.110;-0.00266;-0.00320;-0.02876;3
ACCE;4.741;956519.130;0.40701;6.41167;7.70933;3
GYRO;4.741;956519.130;0.00426;-0.00479;-0.00320;3
ACCE;4.760;956519.150;0.39744;6.35900;7.65426;3
GYRO;4.760;956519.150;0.00426;-0.00746;0.01438;3
ACCE;4.780;956519.170;0.41899;6.30154;7.53216;3
GYRO;4.781;956519.170;0.02024;0.00160;0.02929;3
ACCE;4.801;956519.190;0.43335;6.26084;7.54174;3
GYRO;4.802;956519.190;0.03249;0.01438;0.03462;3
ACCE;4.821;956519.210;0.43335;6.23690;7.64947;3
GYRO;4.822;956519.210;0.02077;0.02290;0.02770;3
ACCE;4.841;956519.230;0.42856;6.22732;7.69975;3
GYRO;4.842;956519.230;0.01065;0.01438;0.01971;3
ACCE;4.865;956519.250;0.40462;6.19380;7.72369;3
GYRO;4.866;956519.250;0.00266;0.00373;0.01545;3
ACCE;4.880;956519.270;0.40223;6.16986;7.72130;3
GYRO;4.881;956519.270;0.00852;-0.01545;0.01385;3
ACCE;4.901;956519.290;0.47645;6.17943;7.69736;3
GYRO;4.901;956519.290;-0.00586;-0.03143;0.00692;3
ACCE;4.920;956519.310;0.56982;6.15789;7.56089;3
GYRO;4.921;956519.310;-0.01225;-0.03835;0.00053;3
ACCE;4.940;956519.330;0.58897;6.09564;7.47949;3
GYRO;4.942;956519.330;-0.01971;-0.01651;-0.01651;3
ACCE;4.961;956519.350;0.54588;6.07648;7.46512;3
GYRO;4.962;956519.350;-0.00799;0.01172;-0.03569;3
ACCE;4.981;956519.370;0.49321;6.15789;7.62074;3
GYRO;4.982;956519.370;0.00213;0.02610;-0.05060;3
SOUN;4.996;87.16;0.00266;42.48
ACCE;5.003;956519.390;0.45490;6.29196;7.73567;3
GYRO;5.004;956519.390;0.01491;0.01704;-0.04581;3
ACCE;5.021;956519.410;0.42856;6.41407;7.77158;3
GYRO;5.022;956519.410;0.01811;-0.00533;-0.02823;3
ACCE;5.040;956519.430;0.40462;6.45477;7.67581;3
GYRO;5.041;956519.430;0.01438;-0.02344;-0.00692;3
ACCE;5.060;956519.450;0.36871;6.38534;7.49625;3
GYRO;5.061;956519.450;0.01385;-0.03143;0.00533;3
ACCE;5.081;956519.470;0.41420;6.33745;7.47709;3
GYRO;5.082;956519.470;-0.00107;-0.00692;0.00426;3
ACCE;5.100;956519.490;0.39025;6.27281;7.53216;3
GYRO;5.101;956519.490;-0.01172;0.00852;-0.00053;3
ACCE;5.121;956519.510;0.43814;6.22253;7.64229;3
GYRO;5.122;956519.510;-0.02503;0.01758;0.00053;3
ACCE;5.140;956519.530;0.43096;6.16746;7.70933;3
GYRO;5.141;956519.530;-0.01917;0.00959;0.00479;3
ACCE;5.161;956519.550;0.47645;6.16028;7.66623;3
GYRO;5.161;956519.550;-0.02344;-0.00160;0.00320;3
ACCE;5.180;956519.570;0.48842;6.14352;7.66384;3
GYRO;5.180;956519.570;-0.01225;-0.00852;0.00000;3
ACCE;5.201;956519.590;0.50278;6.12437;7.62314;3
GYRO;5.201;956519.590;-0.01811;-0.01385;-0.01385;3
ACCE;5.219;956519.610;0.50757;6.10521;7.60398;3
GYRO;5.220;956519.610;-0.01917;-0.00639;-0.03196;3
ACCE;5.240;956519.630;0.47645;6.11240;7.62553;3
GYRO;5.240;956519.630;-0.02290;0.00586;-0.05380;3
ACCE;5.260;956519.650;0.42138;6.10521;7.71651;3
GYRO;5.261;956519.650;-0.01811;0.01065;-0.06871;3
ACCE;5.280;956519.670;0.39265;6.23211;7.69975;3
GYRO;5.282;956519.670;-0.01225;0.00639;-0.07350;3
ACCE;5.300;956519.690;0.37350;6.37097;7.69496;3
GYRO;5.301;956519.690;-0.00320;0.02131;-0.06072;3
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:cb:6a:0d;-61
WIFI;5.316;956518.638;eduroam;48:8b:0a:cb:6a:0f;-61
WIFI;5.316;956518.638;HV-INTERNAL;48:8b:0a:cb:6a:0b;-61
WIFI;5.316;956518.638;HV-COF;48:8b:0a:cb:6a:0e;-62
WIFI;5.316;956518.638;SAMPAD;3e:3f:0b:b2:1b:41;-63
WIFI;5.316;956518.638;SAMGAST;2a:3f:0b:b2:1b:41;-63
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:cb:6a:0c;-63
WIFI;5.316;956518.638;SAMFAST;26:3f:0b:b2:1b:41;-64
WIFI;5.316;956518.638;HV-COF;48:8b:0a:cb:6a:01;-68
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:cb:6a:02;-68
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:cb:6a:03;-68
WIFI;5.316;956518.638;DIRECT-65-HP PageWide Pro 477dw;12:62:e5:29:cc:65;-68
WIFI;5.316;956518.638;;12:3f:0b:b2:1b:41;-69
WIFI;5.316;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:a4;-72
WIFI;5.316;956518.638;DIRECT-wv-H104-TEACH-nUYP;34:f6:4b:40:14:d0;-73
WIFI;5.316;956518.638;eduroam;48:8b:0a:cb:74:cf;-73
WIFI;5.316;956518.638;HV-COF;48:8b:0a:cb:74:ce;-73
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:cb:74:cd;-73
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:cb:74:cc;-73
WIFI;5.316;956518.638;HV-INTERNAL;48:8b:0a:cb:74:cb;-73
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:c8:1f:a3;-74
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:c8:1f:a2;-74
WIFI;5.316;956518.638;eduroam;48:8b:0a:c8:1f:a0;-74
WIFI;5.316;956518.638;eduroam;48:8b:0a:cb:74:c0;-74
WIFI;5.316;956518.638;HV-COF;48:8b:0a:c8:1f:a1;-74
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:cb:74:c2;-75
WIFI;5.316;956518.638;SAMWIR;2e:3f:1b:b2:1b:41;-76
WIFI;5.316;956518.638;SAMGAST;2a:3f:1b:b2:1b:41;-76
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:cb:74:c3;-76
WIFI;5.316;956518.638;HV-COF;48:8b:0a:cb:74:c1;-76
WIFI;5.316;956518.638;SAMFAST;26:3f:1b:b2:1b:41;-77
WIFI;5.316;956518.638;SAMPAD;3e:3f:1b:b2:1b:41;-77
WIFI;5.316;956518.638;HV-INTERNAL;48:8b:0a:cb:74:c4;-77
WIFI;5.316;956518.638;HV-INTERNAL;2c:5a:0f:39:13:84;-77
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:c8:1f:ac;-77
WIFI;5.316;956518.638;eduroam;48:8b:0a:c8:1f:af;-77
WIFI;5.316;956518.638;HV-COF;48:8b:0a:c8:1f:ae;-77
WIFI;5.316;956518.638;;12:3f:1b:b2:1b:41;-77
WIFI;5.316;956518.638;eduroam;2c:5a:0f:39:13:80;-78
WIFI;5.316;956518.638;HV-GUEST;2c:5a:0f:39:13:82;-78
WIFI;5.316;956518.638;HV-HYBRID;2c:5a:0f:39:13:83;-78
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:c8:1f:ad;-78
WIFI;5.316;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:ab;-78
WIFI;5.316;956518.638;HV-INTERNAL;2c:5a:0f:39:13:8b;-79
WIFI;5.316;956518.638;HV-COF;2c:5a:0f:39:13:81;-79
WIFI;5.316;956518.638;HV-GUEST;48:8b:0a:cb:5e:a2;-79
WIFI;5.316;956518.638;HV-COF;2c:5a:0f:39:13:8e;-80
WIFI;5.316;956518.638;HV-HYBRID;2c:5a:0f:39:13:8c;-80
WIFI;5.316;956518.638;HV-HYBRID;48:8b:0a:cb:5e:a3;-80
